1641,2006,182,79,PREM
1876,2005,134,78,SOY
2064,2004,226,79,SAUCE
2437,2002,129,79, MRJ
1081,2116,1486,91,
1081,2123,512,84,77670326179
1642,2122,135,79,T&T
1832,2120,319,79,NOODLES
2437,2116,130,81,MR
990,2238,371,84,
990,2238,371,84,22-DAIRY
1090,2347,1522,88,
1090,2354,508,81,05680034547
1648,2352,179,77,DANO
1880,2350,272,78,ACTVIA
2205,2347,179,78,BLUE
2483,2347,129,77,MRJ
1094,2458,1518,92,
1094,2466,508,84,06038304842
1650,2465,88,77,PC
1790,2463,178,81,ORNG
2021,2461,225,77,JUICE
2298,2459,86,80,NP
2483,2458,129,81,MRJ
1098,2571,1467,91,
1098,2580,505,82,06038366414
1651,2577,227,78,LARGE
1930,2576,177,75,EGGS
2437,2571,128,79,MRJ
1008,2694,410,82,
1008,2694,410,82,23-FROZEN
1104,2797,1506,88,
1104,2805,504,80,095833617007
1655,2802,224,72,RISTO
1932,2799,223,71,PIZZA
2206,2797,176,72,SPCL
2482,2797,128,72,MRJ
1107,2907,1503,88,
1107,2916,504,79,05833617012
1657,2912,129,71,THN
1842,2909,177,71,CRST
2070,2909,176,71,PEPP
2298,2907,86,71,PE
2482,2907,128,73,MRJ
1109,3015,1501,94,
1109,3022,504,87,05833669004
1659,3018,171,78,DOET
1888,3016,176,79,RIST
2117,3016,267,77,CAVOLO
2482,3015,128,77,MRJ
1111,3129,1500,90,
1111,3136,502,83,66905212968
1661,3132,177,74,PBRY
1888,3132,178,73,PPOP
2118,3129,264,75,PEPPRN
2482,3129,129,73,MRJ
1021,3247,457,87,
1021,3247,457,87,?7-PRODUCE
1120,3349,1447,95,
1120,3359,222,85,13718
1390,3352,177,82,BABY
1619,3352,176,79,NAPA
2440,3349,127,80,MR
1215,3461,855,89,
1215,3468,220,81,"0,695"
1483,3467,86,80,ke
1621,3465,43,73,@
1716,3461,106,88,"$6,"
1865,3466,205,84,59/ke
1024,3566,1310,97,
1024,3581,314,82,Student
1394,3578,210,79,Bisc:
1676,3566,344,97,($42.09)
2077,3578,257,80,Saved:
692,939,2304,352,
692,939,2304,352,
692,939,2304,352,
692,939,2304,352, 
2861,1998,182,195,
2861,1998,182,195,
2861,1998,182,80,
2861,1999,64,79,3.
2955,1998,88,80,/9
2861,2112,181,81,
2861,2112,181,81,2.29
2856,2343,183,306,
2856,2343,183,306,
2860,2343,179,81,
2860,2343,179,81,4.99
2858,2455,180,81,
2858,2455,180,81,3.99
2856,2568,180,81,
2856,2569,64,80,3.
2964,2568,72,80,99
2854,2795,180,409,
2854,2795,180,409,
2855,2795,179,75,
2855,2796,63,74,3.
2957,2795,77,75,49
2855,2906,178,74,
2855,2906,63,74,3.
2948,2906,85,74,49
2854,3015,178,79,
2854,3016,62,77,3.
2947,3015,85,79,49
2854,3129,178,75,
2854,3129,178,75,7.99
2808,3461,227,194,
2808,3461,227,194,
2857,3461,177,80,
2857,3461,177,80,"4,38"
2808,3572,227,83,
2808,3572,227,83,"4,"
2960,3568,78,117,22
1028,3684,2003,90,
1028,3684,2003,90,
1028,3684,2003,90,
1028,3685,719,89,SUBTOTAL
2591,3688,213,82,37.
2891,3684,139,80,oF
1034,3910,1999,85,
1034,3910,1999,85,
1034,3910,1999,85,
1034,3910,440,83,TOTAL
2592,3902,215,108,B37.
2885,3910,148,80,BF
1040,4123,992,87,
1040,4123,992,87,
1040,4123,992,87,
1040,4135,250,75,"Trans,"
1358,4125,210,85,Type:
1675,4123,357,79,PURCHASE
1043,4228,1861,103,
1043,4228,1861,103,
1043,4228,1861,103,
1043,4235,345,84,Account:
1497,4228,445,81,MASTERCARD
2449,4241,180,90,CAD$
2683,4248,221,82,"37,"
2823,4237,85,101,87
1045,4338,1581,702,
1045,4338,807,92,
1045,4338,807,92,
1045,4345,176,80,Card
1272,4344,210,86,Type:
1590,4338,262,79,CREDIT
1048,4447,1578,308,
1048,4447,1578,93,
1048,4454,177,79,Card
1275,4447,299,78,Number:
1817,4451,82,69,OR
1928,4453,151,69,RRR
2086,4453,441,86,KKK
2374,4445,174,99,5B]
2587,4461,39,79,P
1051,4555,1533,96,
1051,4557,391,89,DateTime:
1823,4555,341,83,23/10/31
2233,4559,351,92,14344337
1053,4661,1032,94,
1053,4669,158,86,Ref.
1281,4662,73,75,#:
1829,4661,256,83,113437
1058,4766,1026,95,
1058,4766,1026,95,
1058,4775,175,86,Auth
1284,4766,72,75,#3
1825,4767,259,80,031562
1060,4866,445,102,
1060,4866,445,102,
1060,4866,445,102,Mastercard
1072,4969,1095,71,
1072,4969,1095,71,
1072,4969,617,71,AAKNHOOOOAINIA
1740,4974,427,66,ONNNNNRNN1
