625,2001,368,63,06028318647
1036,2004,98,56,PCO
1173,2004,131,56,SLCD
1341,2002,231,58,CREMINI
1649,2002,96,57,MRJ
1928,2000,48,58,3.
1998,1999,65,59,49
554,2084,1506,63,
554,2085,192,57,SUB
788,2086,306,61,TOTAL
1731,2085,154,61,14.
1931,2084,129,61,G7
1928,1664,135,228,
1928,1664,135,228,
1929,1664,134,62,
1929,1664,47,59,3.
2005,1664,58,62,49
1928,1834,134,58,
1928,1834,134,58,7.99
552,2253,1505,1237,
552,2253,1505,1237,
557,2253,1500,62,
557,2253,332,59,TOTAL
1733,2254,324,61,14.97
553,2419,753,67,
553,2419,191,59,Trans.
796,2421,160,65,Type:
1037,2421,269,58,PURCHASE
553,2504,684,59,
553,2504,265,57,Account:
899,2504,338,59,MASTERCARD
553,2587,617,67,
553,2589,135,59,Card
727,2588,161,66,Tyoe:
967,2587,203,59,CREDIT
553,2671,1195,61,
553,2673,134,58,Card
725,2672,231,58,Number:
1139,2674,132,54,TAKE
1289,2671,289,59,RORKEARES
1590,2672,84,60,B71
1717,2672,31,57,P
553,2755,1162,63,
553,2756,296,60,DateTime:
1142,2755,267,62,23/10/24
1451,2755,264,63,14:41:47
553,2839,790,63,
553,2841,120,59,Ref.
726,2841,57,60,#:
1146,2839,197,63,114745
554,2923,787,63,
554,2926,133,60,Auth
725,2926,57,59,#:
1142,2923,199,62,044472
553,3010,341,60,
553,3010,341,60,Mastercard
552,3091,851,65,
552,3093,482,63,A0000006041010
1073,3091,330,63,0000008001
834,3175,813,62,
834,3178,63,59,QO}
934,3176,270,59,APPROVED
1275,3200,32,10,-
1349,3175,158,60,THANK
1548,3175,99,60,YOU
726,3259,1023,66,
726,3263,201,58,Retain
969,3259,132,60,this
1139,3276,133,49,copy
1312,3259,94,58,for
1446,3260,303,62,statement
1071,3343,335,60,
1071,3343,335,60,validation
864,3429,716,61,
864,3432,99,52,xR
1001,3429,268,61,CUSTOMER
1309,3430,134,59,COPY
1481,3433,99,56,+4
1615,2501,342,68,
1615,2501,342,68,
1615,2501,342,68,
1615,2501,136,68,CAD$
1791,2505,79,59,14.
1894,2504,62,59,97
554,3597,1516,245,
554,3597,1516,245,
693,3597,301,61,
693,3597,202,58,CREDIT
935,3599,59,59,TN
554,3680,341,67,
554,3686,65,58,PC
659,3680,236,67,Optimum
555,3766,1515,76,
555,3766,205,63,Points
797,3766,269,61,Redeemed
2039,3783,31,59,0
554,3849,1516,367,
554,3849,1516,367,
554,3849,1516,100,
554,3852,240,62,Closing
831,3849,235,61,dalance
1678,3946,2,3,|
1869,3863,201,62,103948
833,3932,1001,282,
833,3932,542,282,in
1740,3939,94,219,A
559,4142,888,74,
559,4138,169,82,990016
739,4148,708,68,72391B82023102414415:5
558,4229,1493,330,
558,4229,1493,330,
730,4229,1166,78,
730,4230,100,59,You
868,4229,167,59,could
1072,4230,132,62,have
1242,4240,203,59,earned
1483,4242,62,58,at
1594,4243,157,59,least
1805,4245,91,62,140
902,4311,818,78,
902,4311,65,59,PC
1004,4315,235,66,Optimum
1276,4324,203,65,points
1517,4328,135,60,with
1690,4346,30,41,a
558,4397,1493,83,
558,4405,65,58,PC
662,4397,293,60,Financial
1004,4400,338,66,Mastercard
1381,4429,61,40,or
1483,4412,65,57,PC
1586,4413,169,67,Money
1794,4417,257,59,Account.
835,4478,954,81,
835,4478,163,62,Learn
1039,4504,132,39,more
1209,4489,61,57,at
1311,4494,478,65,pofinancial.ca
1902,3611,167,65,
1902,3611,167,65,
1902,3611,167,65,
1902,3611,167,65,14.
2011,3606,62,91,97
1448,3946,7,113,
1448,3946,7,113,
1448,3946,7,113,
1448,3946,7,113,SPE
1434,3941,28,10,g
833,3956,6,140,
833,3956,6,140,
833,3956,6,140,
833,3956,6,140, 
1002,3931,9,184,
1002,3931,9,184,
1002,3931,9,184,
1002,3931,9,184, 
1669,3934,25,227,
1669,3934,25,227,
1669,3934,25,227,
1669,3934,25,227, 
559,4648,1301,392,
559,4648,1301,165,
559,4648,1301,79,
559,4653,157,58,yee
751,4648,115,56,Ha
920,4651,150,51,bcd
1116,4625,57,107,iob
1196,4655,37,49,ok
1259,4655,84,52,bc
1384,4625,188,107,oteloel
1598,4625,259,107,folokokfotokok
1053,4731,778,82,
1053,4731,97,54,GST
1192,4731,26,54,i
1260,4734,335,67,84773-3474
1633,4750,198,63,RTOOOT
563,4809,777,67,
563,4809,777,67,
563,4817,133,59,YOUR
734,4811,166,62,OWNER
942,4809,130,58,LUCY
1111,4810,229,58,CALUORI
563,4884,888,78,
563,4884,888,78,
563,4899,167,63,THANK
773,4896,95,61,YOU
912,4919,24,12,-
981,4884,157,74,(905)
1184,4891,267,64,308-9045
564,4975,714,65,
564,4975,714,65,
564,4985,168,55,XKHIGE
770,4981,131,59,YOUR
942,4977,97,60,PCF
1078,4975,200,60,CARD*
2305,981,527,3958,
2305,981,527,3958,
2640,981,21,21,
2640,981,21,21,es
2395,1023,268,33,
2395,1036,19,20,6
2635,1023,28,26,4
2654,1121,70,24,
2654,1121,70,24,oO.
2673,1155,22,23,
2673,1155,22,23,o
2444,1219,296,34,
2444,1219,26,34,8
2715,1227,25,21,2
2344,1280,444,52,
2344,1280,31,52,bed
2768,1304,20,18,Fey
2316,1347,337,38,
2316,1382,2,2,","
2462,1358,19,20,o
2597,1347,56,38,G..
2456,1391,21,20,
2456,1391,21,20,fe]
2485,1406,200,44,
2485,1406,133,44,Go
2650,1417,35,29,6
2319,1444,467,42,
2319,1473,60,13,an
2511,1458,62,23,~g9
2652,1444,22,24,%
2765,1450,21,22,°
2314,1483,377,54,
2314,1483,45,43,7
2662,1503,29,34,Le)
2346,1542,425,37,
2346,1542,198,36,ar)
2663,1559,44,19,o-
2751,1560,20,19,oO
2377,1579,19,12,
2377,1579,19,12,Lae
2393,1575,6,22,3
2579,1612,8,15,
2579,1612,8,15,5
2406,1643,405,31,
2406,1644,15,17,"%,"
2499,1651,21,23,o
2554,1643,22,23,2
2788,1653,23,21,o
2426,1688,252,36,
2426,1688,37,27,“ty
2531,1715,24,9,a
2311,1712,506,48,
2311,1733,18,18,9
2423,1724,42,28,Oy:
2521,1743,13,4,~
2740,1729,29,31,fe)
2796,1712,21,25,e
2429,1758,338,24,
2429,1758,36,19,HH
2627,1778,5,4,","
2754,1761,13,17,23
2440,1784,162,34,
2440,1784,17,27,"4,"
2525,1807,13,11,+
2554,1791,48,16,Sat
2526,1812,209,27,
2526,1813,114,26,ae
2714,1812,21,22,rey
2397,1832,197,34,
2397,1832,46,31,So
2571,1839,23,27,BS
2365,1880,424,41,
2365,1907,7,6,.
2435,1887,43,22,aa
2531,1897,17,15,oa
2610,1880,28,41,1°)
2771,1897,18,14,Ww
2328,1921,233,41,
2328,1921,22,41,ie
2468,1933,93,22,‘9
2375,1960,241,26,
2375,1960,65,23,BOC
2494,1960,7,26,F
2593,1960,23,21,]
2406,1990,420,21,
2406,1994,46,16,tes
