0,0,492,1192,
0,0,490,13,
0,0,490,13,
0,0,490,13,
0,0,490,13, 
61,72,345,67,
61,72,345,67,
61,72,345,67,
61,72,8,67,|
118,74,288,65,FORTINOS.
187,173,140,18,
187,173,140,18,
187,173,140,18,
187,177,20,9,ain
221,173,49,15,Street
284,173,43,18,West)
31,170,156,155,
31,170,156,155,
31,170,156,155,
31,170,156,155,   
98,329,58,23,
98,329,58,23,
98,329,58,23,
98,329,58,23, 
98,374,51,23,
98,374,51,23,
98,374,51,23,
98,374,51,23, 
36,286,404,174,
101,286,339,17,
101,286,339,17,
101,288,52,14,000536
164,288,53,15,NESTEA
230,288,34,15,ICED
277,288,23,14,TEA
320,287,26,15,RJ
405,286,35,16,"3,49"
39,332,401,38,
54,332,386,16,
54,334,45,14,06995
152,342,2,4,3
164,334,33,13,PRY
211,334,34,13,POP
256,333,53,14,PEPPRN
330,332,25,15,MRJ
405,332,35,15,7.99
36,355,78,15,
36,355,78,15,27-PRODIC
54,376,386,17,
54,376,386,17,
54,378,81,15,06023371854%
165,379,26,13,PCG
202,378,34,14,SLCD
248,378,59,14,CREMINT
320,374,3,26,=
330,378,25,14,MRJ
404,376,12,15,3.
423,376,17,15,49
36,390,403,25,
36,390,403,25,
36,390,133,25,SUBTOTAL
352,399,40,16,14.
405,399,34,15,97
41,444,398,16,
41,444,398,16,
41,445,72,15,TOTAL
353,444,39,16,14.
405,444,34,15,97
320,512,91,15,
320,512,91,15,
320,512,91,15,
320,512,36,15,CADS
368,512,20,14,"14,"
395,512,16,15,97
31,479,199,100,
31,479,199,100,
31,479,199,100,
31,479,199,100,  
194,557,161,15,
194,557,161,15,
194,557,161,15,
194,561,85,9,Perch
295,557,40,15,kS871
347,557,8,14,P
248,579,98,16,
248,579,98,16,
248,579,98,16,
248,580,16,15,24
278,579,68,16,14:41:47
190,576,48,34,
190,576,48,34,
190,576,48,34,
190,576,48,34,  
487,0,5,654,
487,0,5,654,
487,0,5,654,
487,0,5,654, 
35,602,211,61,
35,602,211,61,
35,602,211,16,
35,603,31,15,Ref.
82,606,13,12,#:
197,602,49,15,114745
35,625,210,15,
35,626,35,14,Auth
83,626,12,14,&:
193,625,52,15,044472
35,648,90,15,
35,648,90,15,Mastercard
90,636,7,26,
90,636,7,26,
90,636,7,26,
90,636,7,26, 
35,670,227,16,
35,670,227,16,
35,670,227,16,
35,671,128,15,AGOGONGD410*
159,666,5,29,2
174,670,88,15,9000008601
155,693,134,14,
155,693,134,14,
155,693,134,14,
155,696,7,11, 
274,693,15,13, 
257,716,56,14,
257,716,56,14,
257,716,56,14,
257,716,56,14, 
103,827,31,51,
103,827,31,51,
103,827,31,51,
103,827,31,51,  
34,692,408,201,
34,692,408,201,
110,692,219,16,
110,693,16,15,O0
138,693,71,14,APPROVED
250,692,40,14,THANK
303,692,26,15,YOU
81,715,273,16,
81,716,41,14,Retain
148,715,33,15,this
192,719,35,12,copy
239,715,16,14,foi
313,719,41,11,sinent
174,738,89,14,
174,738,89,14,validation
120,760,190,15,
120,762,24,12,ee
155,760,71,15,CUSTOMER
238,761,35,14,COPY
285,762,25,13,tad
72,806,370,19,
72,806,50,14,CREDIT
139,806,14,14,TN
399,809,43,16,14.97
35,829,70,16,
35,830,16,14,PC
62,829,43,16,Opti
34,852,408,18,
34,853,53,14,Points
100,852,71,15,Redeemed
434,855,8,15,ft)
34,855,408,38,
34,875,51,14,Closirg
124,879,47,10,falanee
389,855,53,38,‘oases
155,897,2,39,
155,897,2,39,
155,897,2,39,
155,897,2,39, 
142,895,5,57,
142,895,5,57,
142,895,5,57,
142,895,5,57, 
200,896,5,57,
200,896,5,57,
200,896,5,57,
200,896,5,57, 
215,899,2,54,
215,899,2,54,
215,899,2,54,
215,899,2,54, 
0,292,7,675,
0,292,7,675,
0,292,7,675,
0,292,7,675, 
34,878,340,92,
34,878,340,92,
34,878,340,92,
34,878,253,92,{ACNE
35,960,402,104,
35,960,402,104,
83,960,312,35,
83,979,25,11,You
124,976,39,14,could
174,976,35,16,have
220,983,22,9,ear
253,960,21,33,a
285,982,15,11,at
315,979,41,15,least
372,979,23,16,140
133,998,215,19,
133,998,12,14,*C
155,999,63,16,Optimum
229,1002,54,15,points
294,1003,54,14,witha
35,1022,402,20,
35,1023,17,14,Po
63,1021,78,15,Financial
155,1022,91,17,Mastercard
257,1030,12,9,or
284,1025,17,14,PC
312,1025,45,17,Money
369,1026,68,15,Account.
119,1047,247,17,
119,1049,34,9,earn
165,1050,35,9,more
210,1050,16,10,at
238,1047,128,17,"pcfinancial,ca"
36,1090,349,102,
36,1090,349,42,
36,1090,349,19,
36,1090,349,19,LLEALMARAALLALUGLULLLLEI
272,1081,27,32,TTT
301,1081,6,32,T
309,1081,27,32,OTe
338,1081,4,32,T
349,1081,11,32,eT
365,1081,25,32,Tt?
168,1111,210,21,
168,1111,26,14,GST
206,1111,6,14,#
224,1112,90,17,84773-3474
325,1116,53,16,RTOOOI
40,1132,205,17,
40,1132,205,17,
40,1134,30,15,(OUR
84,1133,43,15,OWNER
139,1132,34,15,LUCY
184,1132,61,15,CALUORT
39,1152,237,20,
39,1152,237,20,
39,1157,42,15,THANK
103,1156,3,2,YO.)
134,1162,2,2,-
149,1152,42,19,(905)
204,1154,72,16,308-9045
36,1176,193,16,
36,1176,193,16,
36,1179,45,13,we
92,1179,35,13,YOUR
138,1177,26,15,PCE
175,1176,54,16,CARDKK
89,1157,400,33,
89,1157,400,33,
89,1157,400,33,
89,1157,34,18, 
438,1172,51,18,
